Temperature,Species,Individuals,Sex,Date,Day,Stage,BL,BW,Mortality
30,Gryllus bimaculatus,134,M,12/6/24,14,L5,13.2,0.121,N
30,Gryllus bimaculatus,135,F,12/6/24,14,L5,9.5,0.057,N
30,Gryllus bimaculatus,136,F,12/6/24,14,L5,9.5,0.055,N
30,Gryllus bimaculatus,137,F,12/6/24,14,L5,9.5,0.058,N
30,Gryllus bimaculatus,138,F,12/6/24,14,L6,14.9,0.189,N
30,Gryllus bimaculatus,139,M,12/6/24,14,L5,13.4,0.213,N
30,Gryllus bimaculatus,140,F,12/6/24,14,L5,9.5,0.058,N
30,Gryllus bimaculatus,141,F,12/6/24,14,L6,15.2,0.185,N
30,Gryllus bimaculatus,142,F,12/6/24,14,L5,9.5,0.042,N
30,Gryllus bimaculatus,143,M,12/6/24,14,L6,15.2,0.185,N
30,Gryllus bimaculatus,144,F,12/6/24,14,L5,9.5,0.054,N
30,Gryllus bimaculatus,145,F,12/6/24,14,L5,14.7,0.227,N
30,Gryllus bimaculatus,146,NA,12/6/24,14,NA,NA,NA,Y
30,Gryllus bimaculatus,147,F,12/6/24,14,L5,9.5,0.055,N
30,Gryllus bimaculatus,148,F,12/6/24,14,L5,9.5,0.043,N
30,Gryllus bimaculatus,149,M,12/6/24,14,L5,13.4,0.216,N
30,Gryllus bimaculatus,150,NA,12/6/24,14,NA,NA,NA,Y
30,Gryllus bimaculatus,1,F,19/06/24,21,L8,18.2,0.467,N
30,Gryllus bimaculatus,2,M,19/06/24,21,L8,19.9,0.501,N
30,Gryllus bimaculatus,3,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,4,F,19/06/24,21,L8,15.2,0.236,N
30,Gryllus bimaculatus,5,F,19/06/24,21,L8,14.2,0.197,N
30,Gryllus bimaculatus,6,F,19/06/24,21,L8,14.2,0.197,N
30,Gryllus bimaculatus,7,M,19/06/24,21,L8,19.9,0.501,N
30,Gryllus bimaculatus,8,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,9,M,19/06/24,21,L8,17.2,0.274,N
30,Gryllus bimaculatus,10,M,19/06/24,21,L8,18.9,0.52,N
30,Gryllus bimaculatus,11,M,19/06/24,21,L8,18.9,0.643,N
30,Gryllus bimaculatus,12,F,19/06/24,21,L8,22.2,0.826,N
30,Gryllus bimaculatus,13,M,19/06/24,21,L8,19.2,0.64,N
30,Gryllus bimaculatus,14,M,19/06/24,21,L8,19.9,0.7,N
30,Gryllus bimaculatus,15,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,16,M,19/06/24,21,L8,18.9,0.518,N
30,Gryllus bimaculatus,17,M,19/06/24,21,L8,21.9,0.827,N
30,Gryllus bimaculatus,18,F,19/06/24,21,L8,21.4,0.807,N
30,Gryllus bimaculatus,19,F,19/06/24,21,L8,13.9,0.2,N
30,Gryllus bimaculatus,20,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,21,M,19/06/24,21,L8,19.9,0.7,N
30,Gryllus bimaculatus,22,F,19/06/24,21,L8,21.9,0.83,N
30,Gryllus bimaculatus,23,M,19/06/24,21,L8,18.9,0.517,N
30,Gryllus bimaculatus,24,M,19/06/24,21,L8,17.2,0.274,N
30,Gryllus bimaculatus,25,M,19/06/24,21,L8,16.9,0.278,N
30,Gryllus bimaculatus,26,F,19/06/24,21,L8,21.9,0.829,N
30,Gryllus bimaculatus,27,M,19/06/24,21,L8,19.9,0.5,N
30,Gryllus bimaculatus,28,M,19/06/24,21,L8,17.2,0.275,N
30,Gryllus bimaculatus,29,M,19/06/24,21,L8,20.2,0.564,N
30,Gryllus bimaculatus,30,F,19/06/24,21,L8,22.2,0.827,N
30,Gryllus bimaculatus,31,M,19/06/24,21,L8,20.2,0.504,N
30,Gryllus bimaculatus,32,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,33,M,19/06/24,21,L8,17.2,0.274,N
30,Gryllus bimaculatus,34,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,35,M,19/06/24,21,L8,20.2,0.564,N
30,Gryllus bimaculatus,36,M,19/06/24,21,L8,18.9,0.517,N
30,Gryllus bimaculatus,37,F,19/06/24,21,L8,21.9,0.83,N
30,Gryllus bimaculatus,38,F,19/06/24,21,L8,15.2,0.238,N
30,Gryllus bimaculatus,39,F,19/06/24,21,L8,14.2,0.197,N
30,Gryllus bimaculatus,40,F,19/06/24,21,L8,21.9,0.826,N
30,Gryllus bimaculatus,41,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,42,M,19/06/24,21,L8,16.9,0.275,N
30,Gryllus bimaculatus,43,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,44,F,19/06/24,21,L8,21.9,0.829,N
30,Gryllus bimaculatus,45,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,46,F,19/06/24,21,L8,21.4,0.809,N
30,Gryllus bimaculatus,47,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,48,F,19/06/24,21,L8,22.2,0.547,N
30,Gryllus bimaculatus,49,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,50,M,19/06/24,21,L8,16.9,0.274,N
30,Gryllus bimaculatus,51,M,19/06/24,21,L8,16.9,0.274,N
30,Gryllus bimaculatus,52,M,19/06/24,21,L8,19.2,0.517,N
30,Gryllus bimaculatus,53,F,19/06/24,21,L8,14.2,0.201,N
30,Gryllus bimaculatus,54,F,19/06/24,21,L8,17.9,0.469,N
30,Gryllus bimaculatus,55,F,19/06/24,21,L8,18.4,0.529,N
30,Gryllus bimaculatus,56,F,19/06/24,21,L8,13.9,0.201,N
30,Gryllus bimaculatus,57,M,19/06/24,21,L8,20.2,0.564,N
30,Gryllus bimaculatus,58,M,19/06/24,21,L8,14.9,0.258,N
30,Gryllus bimaculatus,59,F,19/06/24,21,L8,13.9,0.2,N
30,Gryllus bimaculatus,60,M,19/06/24,21,L8,17.2,0.278,N
30,Gryllus bimaculatus,61,M,19/06/24,21,L8,17.2,0.275,N
30,Gryllus bimaculatus,62,F,19/06/24,21,L8,14.2,0.197,N
30,Gryllus bimaculatus,63,M,19/06/24,21,L8,16.9,0.274,N
30,Gryllus bimaculatus,64,M,19/06/24,21,L8,21.9,0.826,N
30,Gryllus bimaculatus,65,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,66,M,19/06/24,21,L8,19.2,0.517,N
30,Gryllus bimaculatus,67,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,68,F,19/06/24,21,L8,18.4,0.529,N
30,Gryllus bimaculatus,69,F,19/06/24,21,L8,21.9,0.83,N
30,Gryllus bimaculatus,70,M,19/06/24,21,L8,20.2,0.5,N
30,Gryllus bimaculatus,71,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,72,F,19/06/24,21,L8,21.4,0.809,N
30,Gryllus bimaculatus,73,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,74,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,75,M,19/06/24,21,L8,19.2,0.517,N
30,Gryllus bimaculatus,76,F,19/06/24,21,L8,18.7,0.532,N
30,Gryllus bimaculatus,77,F,19/06/24,21,L8,21.4,0.81,N
30,Gryllus bimaculatus,78,F,19/06/24,21,L8,14.9,0.235,N
30,Gryllus bimaculatus,79,F,19/06/24,21,L8,19.2,0.431,N
30,Gryllus bimaculatus,80,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,81,M,19/06/24,21,L8,19.9,0.564,N
30,Gryllus bimaculatus,82,M,19/06/24,21,L8,20.2,0.501,N
30,Gryllus bimaculatus,83,F,19/06/24,21,L8,21.9,0.827,N
30,Gryllus bimaculatus,84,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,85,M,19/06/24,21,L8,19.9,0.565,N
30,Gryllus bimaculatus,86,M,19/06/24,21,L8,19.9,0.704,N
30,Gryllus bimaculatus,87,F,19/06/24,21,L8,22.2,0.83,N
30,Gryllus bimaculatus,88,M,19/06/24,21,L8,17.2,0.278,N
30,Gryllus bimaculatus,89,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,90,M,19/06/24,21,L8,20.2,0.567,N
30,Gryllus bimaculatus,91,M,19/06/24,21,L8,19.2,0.643,N
30,Gryllus bimaculatus,92,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,93,M,19/06/24,21,L8,17.2,0.277,N
30,Gryllus bimaculatus,94,F,19/06/24,21,L8,14.2,0.2,N
30,Gryllus bimaculatus,95,M,19/06/24,21,L8,17.2,0.274,N
30,Gryllus bimaculatus,96,M,19/06/24,21,L8,20.2,0.567,N
30,Gryllus bimaculatus,97,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,98,F,19/06/24,21,L8,21.9,0.829,N
30,Gryllus bimaculatus,99,F,19/06/24,21,L8,14.2,0.201,N
30,Gryllus bimaculatus,100,M,19/06/24,21,L8,16.9,0.275,N
30,Gryllus bimaculatus,101,F,19/06/24,21,L8,14.2,0.2,N
30,Gryllus bimaculatus,102,F,19/06/24,21,L8,21.7,0.809,N
30,Gryllus bimaculatus,103,F,19/06/24,21,L8,21.4,0.809,N
30,Gryllus bimaculatus,104,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,105,M,19/06/24,21,L8,21.2,0.509,N
30,Gryllus bimaculatus,106,F,19/06/24,21,L8,21.9,0.829,N
30,Gryllus bimaculatus,107,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,108,M,19/06/24,21,L8,17.2,0.277,N
30,Gryllus bimaculatus,109,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,110,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,111,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,112,M,19/06/24,21,L8,19.2,0.518,N
30,Gryllus bimaculatus,113,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,114,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,115,F,19/06/24,21,L8,14.2,0.201,N
30,Gryllus bimaculatus,116,F,19/06/24,21,L8,14.2,0.197,N
30,Gryllus bimaculatus,117,M,19/06/24,21,L8,19.9,0.504,N
30,Gryllus bimaculatus,118,F,19/06/24,21,L8,13.9,0.197,N
30,Gryllus bimaculatus,119,F,19/06/24,21,L8,13.9,0.197,N
30,Gryllus bimaculatus,120,M,19/06/24,21,L8,20.9,0.512,N
30,Gryllus bimaculatus,121,M,19/06/24,21,L8,18.9,0.642,N
30,Gryllus bimaculatus,122,F,19/06/24,21,L8,13.9,0.197,N
30,Gryllus bimaculatus,123,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,124,F,19/06/24,21,L8,22.2,0.829,N
30,Gryllus bimaculatus,125,M,19/06/24,21,L8,19.2,0.639,N
30,Gryllus bimaculatus,126,M,19/06/24,21,L8,20.2,0.567,N
30,Gryllus bimaculatus,127,M,19/06/24,21,L8,19.9,0.568,N
30,Gryllus bimaculatus,128,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,129,M,19/06/24,21,L8,16.9,0.274,N
30,Gryllus bimaculatus,130,M,19/06/24,21,L8,18.9,0.517,N
30,Gryllus bimaculatus,131,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,132,M,19/06/24,21,L8,19.9,0.568,N
30,Gryllus bimaculatus,133,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,134,M,19/06/24,21,L8,19.2,0.52,N
30,Gryllus bimaculatus,135,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,136,F,19/06/24,21,L8,13.9,0.197,N
30,Gryllus bimaculatus,137,F,19/06/24,21,L8,14.2,0.198,N
30,Gryllus bimaculatus,138,F,19/06/24,21,L8,21.9,0.829,N
30,Gryllus bimaculatus,139,M,19/06/24,21,L8,20.2,0.565,N
30,Gryllus bimaculatus,140,F,19/06/24,21,L8,13.9,0.2,N
30,Gryllus bimaculatus,141,F,19/06/24,21,L8,22.2,0.829,N
30,Gryllus bimaculatus,142,F,19/06/24,21,L8,17.2,0.274,N
30,Gryllus bimaculatus,143,M,19/06/24,21,L8,22.2,0.827,N
30,Gryllus bimaculatus,144,F,19/06/24,21,L8,13.9,0.201,N
30,Gryllus bimaculatus,145,F,19/06/24,21,L8,19.2,0.431,N
30,Gryllus bimaculatus,146,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,147,F,19/06/24,21,L8,13.9,0.198,N
30,Gryllus bimaculatus,148,F,19/06/24,21,L8,17.2,0.278,N
30,Gryllus bimaculatus,149,M,19/06/24,21,L8,20.2,0.565,N
30,Gryllus bimaculatus,150,NA,19/06/24,21,NA,NA,NA,Y
30,Gryllus bimaculatus,1,F,26/06/24,28,AD,26.4,1.18,N
30,Gryllus bimaculatus,2,M,26/06/24,28,AD,24.2,0.989,N
30,Gryllus bimaculatus,3,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,4,F,26/06/24,28,L10,23.2,0.821,N
30,Gryllus bimaculatus,5,F,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,6,F,26/06/24,28,L10,19.9,0.613,N
30,Gryllus bimaculatus,7,M,26/06/24,28,AD,24.2,0.993,N
30,Gryllus bimaculatus,8,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,9,M,26/06/24,28,L10,23.2,0.899,N
30,Gryllus bimaculatus,10,M,26/06/24,28,L10,25.7,1.219,N
30,Gryllus bimaculatus,11,M,26/06/24,28,L10,27.9,1.305,N
30,Gryllus bimaculatus,12,F,26/06/24,28,AD,25.2,1.09,N
30,Gryllus bimaculatus,13,M,26/06/24,28,L10,28.2,1.302,N
30,Gryllus bimaculatus,14,M,26/06/24,28,AD,24.9,1.057,N
30,Gryllus bimaculatus,15,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,16,M,26/06/24,28,L10,25.4,1.216,N
30,Gryllus bimaculatus,17,M,26/06/24,28,AD,24.9,1.091,N
30,Gryllus bimaculatus,18,F,26/06/24,28,AD,28.2,1.092,N
30,Gryllus bimaculatus,19,F,26/06/24,28,L10,20.2,0.614,N
30,Gryllus bimaculatus,20,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,21,M,26/06/24,28,AD,24.9,1.06,N
30,Gryllus bimaculatus,22,F,26/06/24,28,AD,25.2,1.087,N
30,Gryllus bimaculatus,23,M,26/06/24,28,L10,25.7,1.219,N
30,Gryllus bimaculatus,24,M,26/06/24,28,L10,22.9,0.9,N
30,Gryllus bimaculatus,25,M,26/06/24,28,AD,26.7,0.908,N
30,Gryllus bimaculatus,26,F,26/06/24,28,AD,24.9,1.087,N
30,Gryllus bimaculatus,27,M,26/06/24,28,AD,25.9,1.087,N
30,Gryllus bimaculatus,28,M,26/06/24,28,AD,25.9,0.952,N
30,Gryllus bimaculatus,29,M,26/06/24,28,AD,27.2,1.068,N
30,Gryllus bimaculatus,30,F,26/06/24,28,AD,26.7,1.185,N
30,Gryllus bimaculatus,31,M,26/06/24,28,AD,25.9,1.13,N
30,Gryllus bimaculatus,32,F,26/06/24,28,AD,24.9,1.076,N
30,Gryllus bimaculatus,33,M,26/06/24,28,AD,26.2,0.95,N
30,Gryllus bimaculatus,34,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,35,M,26/06/24,28,AD,27.2,1.067,N
30,Gryllus bimaculatus,36,M,26/06/24,28,L10,25.7,1.219,N
30,Gryllus bimaculatus,37,F,26/06/24,28,AD,26.7,1.183,N
30,Gryllus bimaculatus,38,F,26/06/24,28,L10,22.9,0.82,N
30,Gryllus bimaculatus,39,F,26/06/24,28,AD,24.9,1.079,N
30,Gryllus bimaculatus,40,F,26/06/24,28,AD,24.9,1.091,N
30,Gryllus bimaculatus,41,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,42,M,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,43,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,44,F,26/06/24,28,AD,26.4,1.186,N
30,Gryllus bimaculatus,45,F,26/06/24,28,L10,20.2,0.614,N
30,Gryllus bimaculatus,46,F,26/06/24,28,AD,26.2,1.16,N
30,Gryllus bimaculatus,47,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,48,F,26/06/24,28,L10,26.9,1.102,N
30,Gryllus bimaculatus,49,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,50,M,26/06/24,28,L10,22.9,0.899,N
30,Gryllus bimaculatus,51,M,26/06/24,28,AD,26.4,0.906,N
30,Gryllus bimaculatus,52,M,26/06/24,28,L10,25.4,1.219,N
30,Gryllus bimaculatus,53,F,26/06/24,28,AD,23.9,0.885,N
30,Gryllus bimaculatus,54,F,26/06/24,28,AD,26.7,1.18,N
30,Gryllus bimaculatus,55,F,26/06/24,28,AD,27.7,1.125,N
30,Gryllus bimaculatus,56,F,26/06/24,28,L10,20.2,0.616,N
30,Gryllus bimaculatus,57,M,26/06/24,28,AD,27.2,1.07,N
30,Gryllus bimaculatus,58,M,26/06/24,28,L10,20.2,0.645,N
30,Gryllus bimaculatus,59,F,26/06/24,28,AD,24.4,1.132,N
30,Gryllus bimaculatus,60,M,26/06/24,28,L10,26.9,1.067,N
30,Gryllus bimaculatus,61,M,26/06/24,28,L10,23.2,0.903,N
30,Gryllus bimaculatus,62,F,26/06/24,28,L10,20.2,0.613,N
30,Gryllus bimaculatus,63,M,26/06/24,28,L10,27.2,1.071,N
30,Gryllus bimaculatus,64,M,26/06/24,28,AD,24.9,1.09,N
30,Gryllus bimaculatus,65,F,26/06/24,28,AD,24.2,0.885,N
30,Gryllus bimaculatus,66,M,26/06/24,28,L10,25.4,1.219,N
30,Gryllus bimaculatus,67,F,26/06/24,28,L10,20.2,0.617,N
30,Gryllus bimaculatus,68,F,26/06/24,28,AD,27.7,1.122,N
30,Gryllus bimaculatus,69,F,26/06/24,28,AD,25.2,1.088,N
30,Gryllus bimaculatus,70,M,26/06/24,28,AD,26.2,1.088,N
30,Gryllus bimaculatus,71,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,72,F,26/06/24,28,AD,25.9,1.163,N
30,Gryllus bimaculatus,73,F,26/06/24,28,L10,19.9,0.616,N
30,Gryllus bimaculatus,74,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,75,M,26/06/24,28,L10,25.7,1.215,N
30,Gryllus bimaculatus,76,F,26/06/24,28,AD,27.7,1.126,N
30,Gryllus bimaculatus,77,F,26/06/24,28,AD,26.2,1.162,N
30,Gryllus bimaculatus,78,F,26/06/24,28,L10,22.9,0.82,N
30,Gryllus bimaculatus,79,F,26/06/24,28,AD,26.9,1.217,N
30,Gryllus bimaculatus,80,F,26/06/24,28,L10,19.9,0.616,N
30,Gryllus bimaculatus,81,M,26/06/24,28,AD,27.2,1.071,N
30,Gryllus bimaculatus,82,M,26/06/24,28,AD,25.9,1.091,N
30,Gryllus bimaculatus,83,F,26/06/24,28,AD,25.2,1.088,N
30,Gryllus bimaculatus,84,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,85,M,26/06/24,28,AD,26.9,1.067,N
30,Gryllus bimaculatus,86,M,26/06/24,28,AD,25.2,1.058,N
30,Gryllus bimaculatus,87,F,26/06/24,28,AD,25.2,1.088,N
30,Gryllus bimaculatus,88,M,26/06/24,28,L10,22.9,0.9,N
30,Gryllus bimaculatus,89,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,90,M,26/06/24,28,AD,27.2,1.067,N
30,Gryllus bimaculatus,91,M,26/06/24,28,L10,26.2,0.785,N
30,Gryllus bimaculatus,92,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,93,M,26/06/24,28,AD,26.4,0.906,N
30,Gryllus bimaculatus,94,F,26/06/24,28,L10,19.9,0.617,N
30,Gryllus bimaculatus,95,M,26/06/24,28,L10,27.2,1.071,N
30,Gryllus bimaculatus,96,M,26/06/24,28,AD,26.9,1.07,N
30,Gryllus bimaculatus,97,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,98,F,26/06/24,28,AD,24.9,1.091,N
30,Gryllus bimaculatus,99,F,26/06/24,28,AD,24.4,1.135,N
30,Gryllus bimaculatus,100,M,26/06/24,28,L10,27.2,1.07,N
30,Gryllus bimaculatus,101,F,26/06/24,28,L10,19.9,0.614,N
30,Gryllus bimaculatus,102,F,26/06/24,28,AD,28.2,1.092,N
30,Gryllus bimaculatus,103,F,26/06/24,28,AD,27.9,1.093,N
30,Gryllus bimaculatus,104,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,105,M,26/06/24,28,AD,26.9,1.11,N
30,Gryllus bimaculatus,106,F,26/06/24,28,AD,25.2,1.09,N
30,Gryllus bimaculatus,107,F,26/06/24,28,AD,24.7,1.132,N
30,Gryllus bimaculatus,108,M,26/06/24,28,AD,25.9,0.953,N
30,Gryllus bimaculatus,109,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,110,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,111,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,112,M,26/06/24,28,L10,25.4,1.216,N
30,Gryllus bimaculatus,113,F,26/06/24,28,L10,19.9,0.617,N
30,Gryllus bimaculatus,114,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,115,F,26/06/24,28,L10,20.2,0.617,N
30,Gryllus bimaculatus,116,F,26/06/24,28,L10,20.2,0.614,N
30,Gryllus bimaculatus,117,M,26/06/24,28,AD,23.9,0.993,N
30,Gryllus bimaculatus,118,F,26/06/24,28,L10,19.9,0.617,N
30,Gryllus bimaculatus,119,F,26/06/24,28,L10,19.9,0.614,N
30,Gryllus bimaculatus,120,M,26/06/24,28,AD,26.9,1.106,N
30,Gryllus bimaculatus,121,M,26/06/24,28,L10,26.2,0.783,N
30,Gryllus bimaculatus,122,F,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,123,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,124,F,26/06/24,28,AD,25.2,1.087,N
30,Gryllus bimaculatus,125,M,26/06/24,28,L10,28.2,1.301,N
30,Gryllus bimaculatus,126,M,26/06/24,28,AD,26.9,1.071,N
30,Gryllus bimaculatus,127,M,26/06/24,28,AD,27.2,1.07,N
30,Gryllus bimaculatus,128,F,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,129,M,26/06/24,28,L10,23.2,0.9,N
30,Gryllus bimaculatus,130,M,26/06/24,28,L10,25.7,1.215,N
30,Gryllus bimaculatus,131,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,132,M,26/06/24,28,AD,27.2,1.071,N
30,Gryllus bimaculatus,133,F,26/06/24,28,AD,24.9,1.078,N
30,Gryllus bimaculatus,134,M,26/06/24,28,L10,25.4,1.218,N
30,Gryllus bimaculatus,135,F,26/06/24,28,L10,20.2,0.617,N
30,Gryllus bimaculatus,136,F,26/06/24,28,AD,24.2,0.884,N
30,Gryllus bimaculatus,137,F,26/06/24,28,L10,19.9,0.613,N
30,Gryllus bimaculatus,138,F,26/06/24,28,AD,24.9,1.088,N
30,Gryllus bimaculatus,139,M,26/06/24,28,AD,26.9,1.068,N
30,Gryllus bimaculatus,140,F,26/06/24,28,L10,19.9,0.616,N
30,Gryllus bimaculatus,141,F,26/06/24,28,AD,24.9,1.09,N
30,Gryllus bimaculatus,142,F,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,143,M,26/06/24,28,AD,24.9,1.09,N
30,Gryllus bimaculatus,144,F,26/06/24,28,L10,20.2,0.617,N
30,Gryllus bimaculatus,145,F,26/06/24,28,AD,27.2,1.22,N
30,Gryllus bimaculatus,146,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,147,F,26/06/24,28,L10,19.9,0.613,N
30,Gryllus bimaculatus,148,F,26/06/24,28,AD,27.2,1.22,N
30,Gryllus bimaculatus,149,M,26/06/24,28,AD,26.9,1.071,N
30,Gryllus bimaculatus,150,NA,26/06/24,28,NA,NA,NA,Y
30,Gryllus bimaculatus,1,F,3/7/24,35,AD,26.9,1.327,N
30,Gryllus bimaculatus,2,M,3/7/24,35,AD,26.2,1.025,N
30,Gryllus bimaculatus,3,NA,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,4,F,3/7/24,35,AD,30.2,1.354,N
30,Gryllus bimaculatus,5,F,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,6,F,3/7/24,35,AD,27.2,1.249,N
30,Gryllus bimaculatus,7,M,3/7/24,35,AD,26.2,1.027,N
30,Gryllus bimaculatus,8,NA,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,9,M,3/7/24,35,AD,28.2,1.301,N
30,Gryllus bimaculatus,10,M,3/7/24,35,AD,28.2,1.383,N
30,Gryllus bimaculatus,11,M,3/7/24,35,AD,26.9,1.312,N
30,Gryllus bimaculatus,12,F,3/7/24,35,AD,27.2,1.323,N
30,Gryllus bimaculatus,13,M,3/7/24,35,AD,26.9,1.31,N
30,Gryllus bimaculatus,14,M,3/7/24,35,AD,25.9,1.024,N
30,Gryllus bimaculatus,15,NA,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,16,M,3/7/24,35,AD,28.2,1.271,N
30,Gryllus bimaculatus,17,M,3/7/24,35,AD,26.9,1.327,N
30,Gryllus bimaculatus,18,F,3/7/24,35,AD,26.2,1.1,N
30,Gryllus bimaculatus,19,F,3/7/24,35,AD,26.9,1.247,N
30,Gryllus bimaculatus,20,NA,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,21,M,3/7/24,35,AD,26.2,1.025,N
30,Gryllus bimaculatus,22,F,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,23,M,3/7/24,35,AD,27.9,1.383,N
30,Gryllus bimaculatus,24,M,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,25,M,3/7/24,35,AD,25.9,1.028,N
30,Gryllus bimaculatus,26,F,3/7/24,35,AD,27.2,1.326,N
30,Gryllus bimaculatus,27,M,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,28,M,3/7/24,35,AD,25.9,1.024,N
30,Gryllus bimaculatus,29,M,3/7/24,35,AD,27.2,1.312,N
30,Gryllus bimaculatus,30,F,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,31,M,3/7/24,35,AD,28.2,1.273,N
30,Gryllus bimaculatus,32,F,3/7/24,35,AD,26.2,1.101,N
30,Gryllus bimaculatus,33,M,3/7/24,35,AD,26.2,1.027,N
30,Gryllus bimaculatus,34,NA,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,35,M,3/7/24,35,AD,27.2,1.309,N
30,Gryllus bimaculatus,36,M,3/7/24,35,NA,NA,NA,Y
30,Gryllus bimaculatus,37,F,3/7/24,35,AD,27.2,1.326,N
30,Gryllus bimaculatus,38,F,3/7/24,35,AD,30.2,1.355,N
30,Gryllus bimaculatus,39,F,3/7/24,35,AD,25.9,1.101,N
30,Gryllus bimaculatus,40,F,3/7/24,35,AD,26.9,1.327,N
30,Gryllus bimaculatus,41,NA,3/7/24,35,NA,NA,NA,Y
